ISIN,Strategy Key,Language,Fund Name,Currency,Last Updated Date,Text
LU0119067295,17725,zh-HK,JPMorgan Funds - Global Equity Fund A (dist) - USD,USD,2021-05-11 15:03:57,
LU0119067295,17725,zh-CN,JPMorgan Funds - Global Equity Fund A (dist) - USD,USD,2021-05-11 15:03:57,
LU0089639750,34602,en,JPMorgan Funds - Global Growth Fund A (dist) - USD,USD,2024-08-06 06:33:10,April 2024
LU0089639750,34602,zh-HK,JPMorgan Funds - Global Growth Fund A (dist) - USD,USD,2024-08-06 06:33:10,
LU0089639750,34602,zh-CN,JPMorgan Funds - Global Growth Fund A (dist) - USD,USD,2024-08-06 06:33:10,
LU0432979374,27755,en,JPMorgan Funds - Global Healthcare Fund A (dist) - USD,USD,,
LU0432979374,27755,zh-HK,JPMorgan Funds - Global Healthcare Fund A (dist) - USD,USD,,
LU0432979374,27755,zh-CN,JPMorgan Funds - Global Healthcare Fund A (dist) - USD,USD,,
LU0266512127,8440,en,JPMorgan Funds - Global Natural Resources Fund A (acc) - USD,USD,2024-08-06 06:33:24,April 2024
LU0266512127,8440,zh-HK,JPMorgan Funds - Global Natural Resources Fund A (acc) - USD,USD,2024-08-06 06:33:24,
LU0266512127,8440,zh-CN,JPMorgan Funds - Global Natural Resources Fund A (acc) - USD,USD,2024-08-06 06:33:24,
LU0208853514,8438,en,JPMorgan Funds - Global Natural Resources Fund A (dist) - EUR,EUR,2024-08-06 06:33:24,April 2024
LU0208853514,8438,zh-HK,JPMorgan Funds - Global Natural Resources Fund A (dist) - EUR,EUR,2024-08-06 06:33:24,
LU0208853514,8438,zh-CN,JPMorgan Funds - Global Natural Resources Fund A (dist) - EUR,EUR,2024-08-06 06:33:24,
LU0117841782,8417,en,JPMorgan Funds - Greater China Fund A (dist) - USD,USD,2024-08-06 06:32:48,April 2024
LU0117841782,8417,zh-HK,JPMorgan Funds - Greater China Fund A (dist) - USD,USD,2024-08-06 06:32:48,
LU0117841782,8417,zh-CN,JPMorgan Funds - Greater China Fund A (dist) - USD,USD,2024-08-06 06:32:48,
LU0538203521,36500,en,JPMorgan Funds - Hong Kong Fund A (dist) - HKD,HKD,,August 2018
LU0538203521,36500,zh-HK,JPMorgan Funds - Hong Kong Fund A (dist) - HKD,HKD,,
LU0538203521,36500,zh-CN,JPMorgan Funds - Hong Kong Fund A (dist) - HKD,HKD,,
LU0117842087,17746,en,JPMorgan Funds - Hong Kong Fund A (dist) - USD,USD,2019-10-02 09:00:05,April 2018
LU0117842087,17746,zh-HK,JPMorgan Funds - Hong Kong Fund A (dist) - USD,USD,2019-10-02 09:00:05,
LU0117842087,17746,zh-CN,JPMorgan Funds - Hong Kong Fund A (dist) - USD,USD,2019-10-02 09:00:05,
LU1041599405,93075,en,JPMorgan Funds - Income Fund A (acc) - USD,USD,2024-09-26 16:58:33,August 2024
LU1041599405,93075,zh-HK,JPMorgan Funds - Income Fund A (acc) - USD,USD,2024-09-26 16:58:33,
LU1041599405,93075,zh-CN,JPMorgan Funds - Income Fund A (acc) - USD,USD,2024-09-26 16:58:33,
LU2044938129,228924,en,JPMorgan Funds - Income Fund A (mth) - AUD (hedged),AUD,2024-09-26 16:58:33,August 2024
LU2044938129,228924,zh-HK,JPMorgan Funds - Income Fund A (mth) - AUD (hedged),AUD,2024-09-26 16:58:33,
LU2044938129,228924,zh-CN,JPMorgan Funds - Income Fund A (mth) - AUD (hedged),AUD,2024-09-26 16:58:33,
LU2044938392,228356,en,JPMorgan Funds - Income Fund A (mth) - EUR (hedged),EUR,2024-09-26 16:58:33,August 2024
LU2044938392,228356,zh-HK,JPMorgan Funds - Income Fund A (mth) - EUR (hedged),EUR,2024-09-26 16:58:33,
LU2044938392,228356,zh-CN,JPMorgan Funds - Income Fund A (mth) - EUR (hedged),EUR,2024-09-26 16:58:33,
LU2044938715,229785,en,JPMorgan Funds - Income Fund A (mth) - GBP (hedged),GBP,2024-09-26 16:58:33,August 2024
LU2044938715,229785,zh-HK,JPMorgan Funds - Income Fund A (mth) - GBP (hedged),GBP,2024-09-26 16:58:33,
LU2044938715,229785,zh-CN,JPMorgan Funds - Income Fund A (mth) - GBP (hedged),GBP,2024-09-26 16:58:33,
LU1128926307,93099,en,JPMorgan Funds - Income Fund A (mth) - HKD,HKD,2024-09-26 16:58:33,August 2024
LU1128926307,93099,zh-HK,JPMorgan Funds - Income Fund A (mth) - HKD,HKD,2024-09-26 16:58:33,
LU1128926307,93099,zh-CN,JPMorgan Funds - Income Fund A (mth) - HKD,HKD,2024-09-26 16:58:33,
LU1128926489,93100,en,JPMorgan Funds - Income Fund A (mth) - USD,USD,2024-09-26 16:58:33,August 2024
LU1128926489,93100,zh-HK,JPMorgan Funds - Income Fund A (mth) - USD,USD,2024-09-26 16:58:33,
LU1128926489,93100,zh-CN,JPMorgan Funds - Income Fund A (mth) - USD,USD,2024-09-26 16:58:33,
LU0129465034,17748,en,JPMorgan Funds - Japan Equity Fund J (dist) - USD,USD,2024-08-01 10:59:01,April 2024
LU0129465034,17748,zh-HK,JPMorgan Funds - Japan Equity Fund J (dist) - USD,USD,2024-08-01 10:59:01,
LU0129465034,17748,zh-CN,JPMorgan Funds - Japan Equity Fund J (dist) - USD,USD,2024-08-01 10:59:01,
LU0053687314,22579,en,JPMorgan Funds - Latin America Equity Fund A (dist) - USD,USD,2024-08-06 06:32:11,April 2024
LU0053687314,22579,zh-HK,JPMorgan Funds - Latin America Equity Fund A (dist) - USD,USD,2024-08-06 06:32:11,
LU0053687314,22579,zh-CN,JPMorgan Funds - Latin America Equity Fund A (dist) - USD,USD,2024-08-06 06:32:11,
LU0117842756,8422,en,JPMorgan Funds - Singapore Fund A (dist) - USD,USD,2019-10-02 09:02:33,April 2018
LU0117842756,8422,zh-HK,JPMorgan Funds - Singapore Fund A (dist) - USD,USD,2019-10-02 09:02:33,
LU0117842756,8422,zh-CN,JPMorgan Funds - Singapore Fund A (dist) - USD,USD,2019-10-02 09:02:33,
LU0117843481,25144,en,JPMorgan Funds - Taiwan Fund A (dist) - USD,USD,2024-08-06 06:30:23,April 2024
LU0117843481,25144,zh-HK,JPMorgan Funds - Taiwan Fund A (dist) - USD,USD,2024-08-06 06:30:23,
LU0117843481,25144,zh-CN,JPMorgan Funds - Taiwan Fund A (dist) - USD,USD,2024-08-06 06:30:23,
LU1894109211,164299,en,JPMorgan Funds - US Technology Fund,,2024-08-06 06:30:02,April  2024
LU1894109211,164299,zh-HK,JPMorgan Funds - US Technology Fund,,2024-08-06 06:30:02,
LU1894109211,164299,zh-CN,JPMorgan Funds - US Technology Fund,,2024-08-06 06:30:02,
LU0082616367,8447,en,JPMorgan Funds - US Technology Fund A (dist) - USD,USD,2024-08-06 06:30:02,April  2024
LU0082616367,8447,zh-HK,JPMorgan Funds - US Technology Fund A (dist) - USD,USD,2024-08-06 06:30:02,
LU0082616367,8447,zh-CN,JPMorgan Funds - US Technology Fund A (dist) - USD,USD,2024-08-06 06:30:02,
LU0945454980,48612,en,JPMorgan Funds - USD Money Market VNAV Fund A (acc) - USD,USD,2024-08-06 06:29:44,April 2024
LU0945454980,48612,zh-HK,JPMorgan Funds - USD Money Market VNAV Fund A (acc) - USD,USD,2024-08-06 06:29:44,
LU0945454980,48612,zh-CN,JPMorgan Funds - USD Money Market VNAV Fund A (acc) - USD,USD,2024-08-06 06:29:44,
HK0000244340,48748,en,JPMorgan Global Bond Fund (acc) - RMB (Hedged) Class,CNH,2024-08-06 06:29:27,April 2024
HK0000244340,48748,zh-HK,JPMorgan Global Bond Fund (acc) - RMB (Hedged) Class,CNH,2024-08-06 06:29:27,
HK0000244340,48748,zh-CN,JPMorgan Global Bond Fund (acc) - RMB (Hedged) Class,CNH,2024-08-06 06:29:27,
HK0000244357,48749,en,JPMorgan Global Bond Fund (mth) - AUD (Hedged) Class,AUD,2024-08-06 06:29:27,April 2024
HK0000244357,48749,zh-CN,JPMorgan Global Bond Fund (mth) - AUD (Hedged) Class,AUD,2024-08-06 06:29:27,
HK0000244357,48749,zh-HK,JPMorgan Global Bond Fund (mth) - AUD (Hedged) Class,AUD,2024-08-06 06:29:27,
HK0000244365,48750,en,JPMorgan Global Bond Fund (mth) - CAD (Hedged) Class,CAD,2024-08-06 06:29:27,April 2024
HK0000244365,48750,zh-CN,JPMorgan Global Bond Fund (mth) - CAD (Hedged) Class,CAD,2024-08-06 06:29:27,
HK0000244365,48750,zh-HK,JPMorgan Global Bond Fund (mth) - CAD (Hedged) Class,CAD,2024-08-06 06:29:27,
HK0000244373,48751,en,JPMorgan Global Bond Fund (mth) - HKD Class,HKD,2024-08-06 06:29:27,April 2024
HK0000244373,48751,zh-CN,JPMorgan Global Bond Fund (mth) - HKD Class,HKD,2024-08-06 06:29:27,
HK0000244373,48751,zh-HK,JPMorgan Global Bond Fund (mth) - HKD Class,HKD,2024-08-06 06:29:27,
HK0000244381,48752,en,JPMorgan Global Bond Fund (mth) - NZD (Hedged) Class,NZD,2024-08-06 06:29:27,April 2024
HK0000244381,48752,zh-CN,JPMorgan Global Bond Fund (mth) - NZD (Hedged) Class,NZD,2024-08-06 06:29:27,
HK0000244381,48752,zh-HK,JPMorgan Global Bond Fund (mth) - NZD (Hedged) Class,NZD,2024-08-06 06:29:27,
HK0000244399,48753,en,JPMorgan Global Bond Fund (mth) - RMB (Hedged) Class,CNH,2024-08-06 06:29:27,April 2024
HK0000244399,48753,zh-HK,JPMorgan Global Bond Fund (mth) - RMB (Hedged) Class,CNH,2024-08-06 06:29:27,
HK0000244399,48753,zh-CN,JPMorgan Global Bond Fund (mth) - RMB (Hedged) Class,CNH,2024-08-06 06:29:27,
HK0000244407,48754,en,JPMorgan Global Bond Fund (mth) - USD Class,USD,2024-08-06 06:29:27,April 2024
HK0000244407,48754,zh-CN,JPMorgan Global Bond Fund (mth) - USD Class,USD,2024-08-06 06:29:27,
HK0000244407,48754,zh-HK,JPMorgan Global Bond Fund (mth) - USD Class,USD,2024-08-06 06:29:27,
HK0000055654,17720,en,JPMorgan Global Bond Fund (san) - USD Class,USD,2024-08-06 06:29:27,April 2024
HK0000055654,17720,zh-HK,JPMorgan Global Bond Fund (san) - USD Class,USD,2024-08-06 06:29:27,
HK0000055654,17720,zh-CN,JPMorgan Global Bond Fund (san) - USD Class,USD,2024-08-06 06:29:27,
HK0000057072,17745,en,JPMorgan Greater China Smaller Companies (acc) - HKD,HKD,2019-09-17 10:33:34,April 2019
HK0000057072,17745,zh-HK,JPMorgan Greater China Smaller Companies (acc) - HKD,HKD,2019-09-17 10:33:34,
HK0000057072,17745,zh-CN,JPMorgan Greater China Smaller Companies (acc) - HKD,HKD,2019-09-17 10:33:34,
MU0129U00005,8418,en,JPMorgan India (acc) - USD,USD,2024-11-18 14:03:30,October 2024
MU0129U00005,8418,zh-HK,JPMorgan India (acc) - USD,USD,2024-11-18 14:03:30,
MU0129U00005,8418,zh-CN,JPMorgan India (acc) - USD,USD,2024-11-18 14:03:30,
HK0000055662,8419,en,JPMorgan Indonesia (acc) - USD,USD,2024-08-06 06:28:28,July 2024
HK0000055662,8419,zh-HK,JPMorgan Indonesia (acc) - USD,USD,2024-08-06 06:28:28,
HK0000055662,8419,zh-CN,JPMorgan Indonesia (acc) - USD,USD,2024-08-06 06:28:28,
LU0727847666,42605,en,JPMorgan Investment Funds - Global High Yield Bond Fund A (mth) - HKD,HKD,2025-01-22 04:01:32,January 2025
LU0727847666,42605,zh-HK,JPMorgan Investment Funds - Global High Yield Bond Fund A (mth) - HKD,HKD,2025-01-22 04:01:32,
LU0727847666,42605,zh-CN,JPMorgan Investment Funds - Global High Yield Bond Fund A (mth) - HKD,HKD,2025-01-22 04:01:32,
LU0356780857,23936,en,JPMorgan Investment Funds - Global High Yield Bond Fund A (mth) - USD,USD,2025-01-22 04:01:32,January 2025
LU0356780857,23936,zh-HK,JPMorgan Investment Funds - Global High Yield Bond Fund A (mth) - USD,USD,2025-01-22 04:01:32,
LU0356780857,23936,zh-CN,JPMorgan Investment Funds - Global High Yield Bond Fund A (mth) - USD,USD,2025-01-22 04:01:32,
LU0095938881,21365,en,JPMorgan Investment Funds - Global Macro Opportunities Fund A (acc) - EUR,EUR,2019-12-03 04:34:11,November 2018
LU0095938881,21365,zh-HK,JPMorgan Investment Funds - Global Macro Opportunities Fund A (acc) - EUR,EUR,2019-12-03 04:34:11,
LU0095938881,21365,zh-CN,JPMorgan Investment Funds - Global Macro Opportunities Fund A (acc) - EUR,EUR,2019-12-03 04:34:11,
HK0000155496,45838,en,JPMorgan Japan (Yen) (acc) - HKD (Hedged),HKD,2024-08-01 10:57:42,April 2024
HK0000155496,45838,zh-HK,JPMorgan Japan (Yen) (acc) - HKD (Hedged),HKD,2024-08-01 10:57:42,
HK0000155496,45838,zh-CN,JPMorgan Japan (Yen) (acc) - HKD (Hedged),HKD,2024-08-01 10:57:42,
HK0000055670,17749,en,JPMorgan Japan (Yen) (acc) - JPY,JPY,2024-08-01 10:57:42,April 2024
HK0000055670,17749,zh-HK,JPMorgan Japan (Yen) (acc) - JPY,JPY,2024-08-01 10:57:42,
HK0000055670,17749,zh-CN,JPMorgan Japan (Yen) (acc) - JPY,JPY,2024-08-01 10:57:42,
HK0000155504,45020,en,JPMorgan Japan (Yen) (acc) - USD (Hedged),USD,2024-08-01 10:57:42,April 2024
HK0000155504,45020,zh-HK,JPMorgan Japan (Yen) (acc) - USD (Hedged),USD,2024-08-01 10:57:42,
HK0000155504,45020,zh-CN,JPMorgan Japan (Yen) (acc) - USD (Hedged),USD,2024-08-01 10:57:42,
HK0000055696,17752,en,JPMorgan Japan Smaller Company (Yen) Fund,JPY,2019-06-28 08:33:16,April 2019
HK0000055696,17752,zh-HK,JPMorgan Japan Smaller Company (Yen) Fund,JPY,2019-06-28 08:33:22,
HK0000055696,17752,zh-CN,JPMorgan Japan Smaller Company (Yen) Fund,JPY,2019-06-28 08:33:29,
HK0000055712,8420,en,JPMorgan Korea (acc) - USD,USD,2024-11-18 14:03:45,October 2024
HK0000055712,8420,zh-HK,JPMorgan Korea (acc) - USD,USD,2024-11-18 14:03:45,
HK0000055712,8420,zh-CN,JPMorgan Korea (acc) - USD,USD,2024-11-18 14:03:45,
HK0000055720,17754,en,JPMorgan Malaysia (acc) - USD,USD,2024-08-06 05:30:56,July 2024
HK0000055720,17754,zh-HK,JPMorgan Malaysia (acc) - USD,USD,2024-08-06 05:30:56,
HK0000055720,17754,zh-CN,JPMorgan Malaysia (acc) - USD,USD,2024-08-06 05:30:56,
HK0000055738,17755,en,JPMorgan Money Fund - HK$,HKD,2024-08-06 05:30:35,April 2024
HK0000055738,17755,zh-HK,JPMorgan Money Fund - HK$,HKD,2024-08-06 05:30:35,
HK0000055738,17755,zh-CN,JPMorgan Money Fund - HK$,HKD,2024-08-06 05:30:35,
HK0000312840,719092,en,JPMorgan Multi Balanced Fund (mth) - HKD,HKD,2024-08-06 05:29:59,July 2024
HK0000312840,719092,zh-HK,JPMorgan Multi Balanced Fund (mth) - HKD,HKD,2024-08-06 05:29:59,
HK0000312840,719092,zh-CN,JPMorgan Multi Balanced Fund (mth) - HKD,HKD,2024-08-06 05:29:59,
HK0000312832,719091,en,JPMorgan Multi Balanced Fund (mth) - USD,USD,2024-08-06 05:29:59,July 2024
HK0000312832,719091,zh-HK,JPMorgan Multi Balanced Fund (mth) - USD,USD,2024-08-06 05:29:59,
HK0000312832,719091,zh-CN,JPMorgan Multi Balanced Fund (mth) - USD,USD,2024-08-06 05:29:59,
HK0000192317,45853,en,JPMorgan Multi Income (acc) - RMB (hedged),CNH,2025-05-04 15:34:41,January 2025
HK0000192317,45853,zh-HK,JPMorgan Multi Income (acc) - RMB (hedged),CNH,2025-05-04 15:34:41,
HK0000192317,45853,zh-CN,JPMorgan Multi Income (acc) - RMB (hedged),CNH,2025-05-04 15:34:41,
HK0000115300,45779,en,JPMorgan Multi Income (mth) - AUD (hedged),AUD,2025-05-04 15:34:41,January 2025
HK0000115300,45779,zh-HK,JPMorgan Multi Income (mth) - AUD (hedged),AUD,2025-05-04 15:34:41,
HK0000115300,45779,zh-CN,JPMorgan Multi Income (mth) - AUD (hedged),AUD,2025-05-04 15:34:41,
HK0000115318,45836,en,JPMorgan Multi Income (mth) - CAD (hedged),CAD,2025-05-04 15:34:41,January 2025
HK0000115318,45836,zh-HK,JPMorgan Multi Income (mth) - CAD (hedged),CAD,2025-05-04 15:34:41,
HK0000115318,45836,zh-CN,JPMorgan Multi Income (mth) - CAD (hedged),CAD,2025-05-04 15:34:41,
HK0000122462,42986,en,JPMorgan Multi Income (mth) - EUR (hedged),EUR,2025-05-04 15:34:41,January 2025
HK0000122462,42986,zh-HK,JPMorgan Multi Income (mth) - EUR (hedged),EUR,2025-05-04 15:34:41,
HK0000122462,42986,zh-CN,JPMorgan Multi Income (mth) - EUR (hedged),EUR,2025-05-04 15:34:41,
HK0000122470,23500,en,JPMorgan Multi Income (mth) - GBP (hedged),GBP,2025-05-04 15:34:41,January 2025
HK0000122470,23500,zh-HK,JPMorgan Multi Income (mth) - GBP (hedged),GBP,2025-05-04 15:34:41,
HK0000122470,23500,zh-CN,JPMorgan Multi Income (mth) - GBP (hedged),GBP,2025-05-04 15:34:41,
HK0000084522,36413,en,JPMorgan Multi Income (mth) - HKD,HKD,2025-05-04 15:34:41,January 2025
HK0000084522,36413,zh-HK,JPMorgan Multi Income (mth) - HKD,HKD,2025-05-04 15:34:41,
HK0000084522,36413,zh-CN,JPMorgan Multi Income (mth) - HKD,HKD,2025-05-04 15:34:41,
HK0000115326,45824,en,JPMorgan Multi Income (mth) - NZD (hedged),NZD,2025-05-04 15:34:41,January 2025
HK0000115326,45824,zh-HK,JPMorgan Multi Income (mth) - NZD (hedged),NZD,2025-05-04 15:34:41,
HK0000115326,45824,zh-CN,JPMorgan Multi Income (mth) - NZD (hedged),NZD,2025-05-04 15:34:41,
HK0000192325,45857,en,JPMorgan Multi Income (mth) - RMB hedged,CNH,2025-05-04 15:34:41,January 2025
HK0000192325,45857,zh-HK,JPMorgan Multi Income (mth) - RMB hedged,CNH,2025-05-04 15:34:41,
HK0000192325,45857,zh-CN,JPMorgan Multi Income (mth) - RMB hedged,CNH,2025-05-04 15:34:41,
HK0000084514,21019,en,JPMorgan Multi Income (mth) - USD,USD,2025-05-04 15:34:41,January 2025
HK0000084514,21019,zh-HK,JPMorgan Multi Income (mth) - USD,USD,2025-05-04 15:34:41,
HK0000084514,21019,zh-CN,JPMorgan Multi Income (mth) - USD,USD,2025-05-04 15:34:41,
HK0000055746,8421,en,JPMorgan Pacific Securities (acc) - USD,USD,2024-08-06 05:28:33,April 2024
HK0000055746,8421,zh-HK,JPMorgan Pacific Securities (acc) - USD,USD,2024-08-06 05:28:33,
HK0000055746,8421,zh-CN,JPMorgan Pacific Securities (acc) - USD,USD,2024-08-06 05:28:33,
HK0000055761,17756,en,JPMorgan Pacific Technology (acc) - USD,USD,2025-01-22 04:04:04,December 2024
HK0000055761,17756,zh-HK,JPMorgan Pacific Technology (acc) - USD,USD,2025-01-22 04:04:04,
HK0000055761,17756,zh-CN,JPMorgan Pacific Technology (acc) - USD,USD,2025-01-22 04:04:04,
HK0000055779,12069,en,JPMorgan Philippine (acc) - USD,USD,2024-08-06 05:28:00,July 2024
HK0000055779,12069,zh-HK,JPMorgan Philippine (acc) - USD,USD,2024-08-06 05:28:00,
HK0000055779,12069,zh-CN,JPMorgan Philippine (acc) - USD,USD,2024-08-06 05:28:00,
HK0000055837,17729,en,JPMorgan Sustainable Infrastructure (div) - USD,USD,2024-08-06 06:29:05,April 2024
HK0000055837,17729,zh-HK,JPMorgan Sustainable Infrastructure (div) - USD,USD,2024-08-06 06:29:05,
HK0000055837,17729,zh-CN,JPMorgan Sustainable Infrastructure (div) - USD,USD,2024-08-06 06:29:05,
HK0000306412,58052,en,JPMorgan Sustainable Infrastructure (mth) - HKD,HKD,2024-08-06 06:29:05,April 2024
HK0000306412,58052,zh-CN,JPMorgan Sustainable Infrastructure (mth) - HKD,HKD,2024-08-06 06:29:05,
HK0000306412,58052,zh-HK,JPMorgan Sustainable Infrastructure (mth) - HKD,HKD,2024-08-06 06:29:05,
HK0000306420,58051,en,JPMorgan Sustainable Infrastructure (mth) - USD,USD,2024-08-06 06:29:05,April 2024
HK0000306420,58051,zh-CN,JPMorgan Sustainable Infrastructure (mth) - USD,USD,2024-08-06 06:29:05,
HK0000306420,58051,zh-HK,JPMorgan Sustainable Infrastructure (mth) - USD,USD,2024-08-06 06:29:05,
HK0000055787,8425,en,JPMorgan Thailand (acc) - USD,USD,2024-08-06 05:27:42,July 2024
HK0000055787,8425,zh-HK,JPMorgan Thailand (acc) - USD,USD,2024-08-06 05:27:42,
HK0000055787,8425,zh-CN,JPMorgan Thailand (acc) - USD,USD,2024-08-06 05:27:42,
IE00BLP5S353,24672,en,Jupiter Merian Global Equity Absolute Return Fund L USD Acc,USD,,February 2019
IE00BLP5S353,24672,zh-CN,Jupiter Merian Global Equity Absolute Return Fund L USD Acc,USD,,
IE00BLP5S353,24672,zh-HK,Jupiter Merian Global Equity Absolute Return Fund L USD Acc,USD,,
IE00BLP5S460,24663,en,JupiterMerian Global Equity Absolute Return Fund L (EUR) Hedged Acc,EUR,,
IE00BLP5S460,24663,zh-HK,JupiterMerian Global Equity Absolute Return Fund L (EUR) Hedged Acc,EUR,,
IE00BLP5S460,24663,zh-CN,JupiterMerian Global Equity Absolute Return Fund L (EUR) Hedged Acc,EUR,,
IE00BLP5S577,24644,en,JupiterMerian Global Equity Absolute Return Fund L (GBP) Hedged Acc,GBP,,
IE00BLP5S577,24644,zh-HK,JupiterMerian Global Equity Absolute Return Fund L (GBP) Hedged Acc,GBP,,
IE00BLP5S577,24644,zh-CN,JupiterMerian Global Equity Absolute Return Fund L (GBP) Hedged Acc,GBP,,
IE00BNH71H83,164925,en,JupiterMerian Global Equity Absolute Return Fund L (RMB) Hedged Acc,CNH,,
IE00BNH71H83,164925,zh-CN,JupiterMerian Global Equity Absolute Return Fund L (RMB) Hedged Acc,CNH,,
IE00BNH71H83,164925,zh-HK,JupiterMerian Global Equity Absolute Return Fund L (RMB) Hedged Acc,CNH,,
IE00B19ZBS79,17818,en,Legg Mason ClearBridge Global Equity Fund Class A US$ Accumulating,USD,2024-08-06 15:24:54,
IE00B19ZBS79,17818,zh-HK,Legg Mason ClearBridge Global Equity Fund Class A US$ Accumulating,USD,2024-08-06 15:24:54,
IE00B19ZBS79,17818,zh-CN,Legg Mason ClearBridge Global Equity Fund Class A US$ Accumulating,USD,2024-08-06 15:24:54,
IE00B19Z4X37,36504,en,Legg Mason Western Asset Emerging Markets Total Return Bond Fund Class A (G) US$ Accumulating,USD,2024-04-10 11:44:06,April 2022
IE00B19Z4X37,36504,zh-CN,Legg Mason Western Asset Emerging Markets Total Return Bond Fund Class A (G) US$ Accumulating,USD,2024-04-10 11:44:06,
IE00B19Z4X37,36504,zh-HK,Legg Mason Western Asset Emerging Markets Total Return Bond Fund Class A (G) US$ Accumulating,USD,2024-04-10 11:44:06,
IE00B19Z5636,36506,en,Legg Mason Western Asset Emerging Markets Total Return Bond Fund Class A US$ Accumulating,USD,2024-04-10 11:44:06,April 2022
IE00B19Z5636,36506,zh-CN,Legg Mason Western Asset Emerging Markets Total Return Bond Fund Class A US$ Accumulating,USD,2024-04-10 11:44:06,
IE00B19Z5636,36506,zh-HK,Legg Mason Western Asset Emerging Markets Total Return Bond Fund Class A US$ Accumulating,USD,2024-04-10 11:44:06,
IE00B78RNS08,56937,en,Legg Mason Western Asset Emerging Markets Total Return Bond Fund Class A US$ Distributing (M) Plus,USD,2024-04-10 11:44:06,April 2022
IE00B78RNS08,56937,zh-CN,Legg Mason Western Asset Emerging Markets Total Return Bond Fund Class A US$ Distributing (M) Plus,USD,2024-04-10 11:44:06,
IE00B78RNS08,56937,zh-HK,Legg Mason Western Asset Emerging Markets Total Return Bond Fund Class A US$ Distributing (M) Plus,USD,2024-04-10 11:44:06,
IE00B19Z8T70,17823,en,Legg Mason Western Asset US Adjustable Rate Fund Class A US$ Accumulating,USD,2019-07-31 17:09:39,July 2019
IE00B19Z8T70,17823,zh-CN,Legg Mason Western Asset US Adjustable Rate Fund Class A US$ Accumulating,USD,2019-07-31 17:12:14,
IE00B19Z8T70,17823,zh-HK,Legg Mason Western Asset US Adjustable Rate Fund Class A US$ Accumulating,USD,2019-07-31 17:13:38,
IE00B19Z8D11,17825,en,Legg Mason Western Asset US Short-Term Government Fund Class A US$ Accumulating,USD,2020-02-17 10:31:25,July 2019
IE00B19Z8D11,17825,zh-CN,Legg Mason Western Asset US Short-Term Government Fund Class A US$ Accumulating,USD,2020-02-17 10:31:25,
IE00B19Z8D11,17825,zh-HK,Legg Mason Western Asset US Short-Term Government Fund Class A US$ Accumulating,USD,2020-02-17 10:31:25,
KYG0081Y3087,22701,en,LYXOR China A Fund,USD,2019-12-03 03:57:24,April 2016
KYG0081Y3087,22701,zh-CN,LYXOR China A Fund,USD,2019-12-03 03:57:24,
KYG0081Y3087,22701,zh-HK,LYXOR China A Fund,USD,2019-12-03 03:57:24,
KYG0081Y2824,36522,en,LYXOR Dynamic Water Fund,USD,,
KYG0081Y2824,36522,zh-HK,LYXOR Dynamic Water Fund,USD,,
KYG0081Y2824,36522,zh-CN,LYXOR Dynamic Water Fund,USD,,
BMG0122Q1087,8505,en,Man AHL Diversified Futures Ltd Tranche B,USD,2025-05-04 14:00:11,January 2025
BMG0122Q1087,8505,zh-CN,Man AHL Diversified Futures Ltd Tranche B,USD,2025-05-04 14:00:11,
BMG0122Q1087,8505,zh-HK,Man AHL Diversified Futures Ltd Tranche B,USD,2025-05-04 14:00:11,
KYG5800M4518,82749,en,Manulife Advanced US Bank Eq AA HKD Inc,HKD,2024-04-10 12:21:37,February 2024
KYG5800M4518,82749,zh-HK,Manulife Advanced US Bank Eq AA HKD Inc,HKD,2024-04-10 12:21:37,
KYG5800M4518,82749,zh-CN,Manulife Advanced US Bank Eq AA HKD Inc,HKD,2024-04-10 12:21:37,
KYG5800M4690,73842,en,Manulife Advanced US Bank Eq AA USD Inc,USD,2024-04-10 12:21:37,February 2024
KYG5800M4690,73842,zh-HK,Manulife Advanced US Bank Eq AA USD Inc,USD,2024-04-10 12:21:37,
KYG5800M4690,73842,zh-CN,Manulife Advanced US Bank Eq AA USD Inc,USD,2024-04-10 12:21:37,
LU2100725279,644854,en,Manulife Global Fund - APAC REIT AA (RMB Hedged) MDIST (G),RMB,2024-08-05 08:14:00,August 2024
LU2100725279,644854,zh-HK,Manulife Global Fund - APAC REIT AA (RMB Hedged) MDIST (G),RMB,2024-08-05 08:14:00,
LU2100725279,644854,zh-CN,Manulife Global Fund - APAC REIT AA (RMB Hedged) MDIST (G),RMB,2024-08-05 08:14:00,
LU1813981328,205669,en,Manulife Global Fund - Asia Pacific REIT Fund AA,USD,2024-08-05 08:14:00,August 2024
LU1813981328,205669,zh-HK,Manulife Global Fund - Asia Pacific REIT Fund AA,USD,2024-08-05 08:14:00,
LU1813981328,205669,zh-CN,Manulife Global Fund - Asia Pacific REIT Fund AA,USD,2024-08-05 08:14:00,
LU1813982219,645782,en,Manulife Global Fund - Asia Pacific REIT Fund AA (AUD Hedged) MDIST (G),AUD,2024-08-05 08:14:00,August 2024
LU1813982219,645782,zh-HK,Manulife Global Fund - Asia Pacific REIT Fund AA (AUD Hedged) MDIST (G),AUD,2024-08-05 08:14:00,
LU1813982219,645782,zh-CN,Manulife Global Fund - Asia Pacific REIT Fund AA (AUD Hedged) MDIST (G),AUD,2024-08-05 08:14:00,
