STRATEGYKEY,TICKERNAME,ISIN,CCY,ACTIVE,LOCALE,DOCDATE,EXTERNALURL
36424,Templeton Global Bond Fund A(Mdis)HKD,LU0476943617,HKD,true,zh_TW,2024-04-29 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000005PCO&documenttype=76&market=1447&investmenttype=1&frame=0
36424,Templeton Global Bond Fund A(Mdis)HKD,LU0476943617,HKD,true,en,2024-04-29 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000005PCO&documenttype=76&market=1447&investmenttype=1&frame=0
36425,Pictet-Water HP USD,LU0385405567,USD,true,zh_TW,2024-04-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000002HAV&documenttype=76&market=1447&investmenttype=1&frame=0
36425,Pictet-Water HP USD,LU0385405567,USD,true,en,2024-04-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000002HAV&documenttype=76&market=1447&investmenttype=1&frame=0
16454,AB SICAV I American Growth Portfolio A,LU0079474960,USD,true,zh_TW,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04MRF&documenttype=76&market=1447&investmenttype=1&frame=0
16454,AB SICAV I American Growth Portfolio A,LU0079474960,USD,true,en,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04MRF&documenttype=76&market=1447&investmenttype=1&frame=0
16460,AB - Emerging Markets Growth Portfolio A Acc,LU0040709171,USD,true,zh_TW,2024-03-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04TKN&documenttype=76&market=1447&investmenttype=1&frame=0
16460,AB - Emerging Markets Growth Portfolio A Acc,LU0040709171,USD,true,en,2024-03-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04TKN&documenttype=76&market=1447&investmenttype=1&frame=0
36431,FTGF Franklin MV Asia Pacific ex Japan Equity Growth and Income Fund Class GA US$ Accumulating,IE00B5558X31,USD,false,zh_TW,2023-04-28 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000JRX2&documenttype=76&market=1447&investmenttype=1&frame=0
36431,FTGF Franklin MV Asia Pacific ex Japan Equity Growth and Income Fund Class GA US$ Accumulating,IE00B5558X31,USD,false,en,2023-04-28 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000JRX2&documenttype=76&market=1447&investmenttype=1&frame=0
36431,FTGF Franklin MV Asia Pacific ex Japan Equity Growth and Income Fund Class GA US$ Accumulating,IE00B5558X31,USD,false,en,2012-11-30 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000JRX2&documenttype=76&market=1432&investmenttype=1&frame=0
16461,AB SICAVI - European Equity Portfolio A Acc,LU0124675678,EUR,true,zh_TW,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04NBD&documenttype=76&market=1447&investmenttype=1&frame=0
16461,AB SICAVI - European Equity Portfolio A Acc,LU0124675678,EUR,true,en,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04NBD&documenttype=76&market=1447&investmenttype=1&frame=0
36434,Janus Henderson Capital Funds plc - US Small-Mid Cap Value Fund Class B2 USD,IE0001262298,USD,true,zh_TW,2021-10-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04CLU&documenttype=76&market=1447&investmenttype=1&frame=0
36434,Janus Henderson Capital Funds plc - US Small-Mid Cap Value Fund Class B2 USD,IE0001262298,USD,true,en,2021-10-14 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04CLU&documenttype=76&market=1447&investmenttype=1&frame=0
36434,Janus Henderson Capital Funds plc - US Small-Mid Cap Value Fund Class B2 USD,IE0001262298,USD,true,en,2013-12-27 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04CLU&documenttype=76&market=0&investmenttype=1&frame=0
36436,Janus Henderson Capital Funds plc - Flexible Income Fund Class B2 USD,IE0031119211,USD,true,zh_TW,2024-07-31 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04IR0&documenttype=76&market=1447&investmenttype=1&frame=0
36436,Janus Henderson Capital Funds plc - Flexible Income Fund Class B2 USD,IE0031119211,USD,true,en,2024-07-31 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04IR0&documenttype=76&market=1447&investmenttype=1&frame=0
36436,Janus Henderson Capital Funds plc - Flexible Income Fund Class B2 USD,IE0031119211,USD,true,en,2014-04-28 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04IR0&documenttype=76&market=0&investmenttype=1&frame=0
16464,AB FCP I - Short Duration Bond Portfolio A2-ACCU,LU0102828612,USD,true,zh_TW,2024-03-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04MRU&documenttype=76&market=1447&investmenttype=1&frame=0
16464,AB FCP I - Short Duration Bond Portfolio A2-ACCU,LU0102828612,USD,true,en,2024-03-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04MRU&documenttype=76&market=1447&investmenttype=1&frame=0
36437,Templeton Global Income Fund A(Qdis)HKD,LU0496365809,HKD,true,zh_TW,2024-04-29 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000HGTB&documenttype=76&market=1447&investmenttype=1&frame=0
36437,Templeton Global Income Fund A(Qdis)HKD,LU0496365809,HKD,true,en,2024-04-29 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000HGTB&documenttype=76&market=1447&investmenttype=1&frame=0
36437,Templeton Global Income Fund A(Qdis)HKD,LU0496365809,HKD,true,en,2014-04-17 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000HGTB&documenttype=76&market=0&investmenttype=1&frame=0
16468,AB - All Market Income Portfolio A2X Acc,LU0203202063,USD,true,zh_TW,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR05XD6&documenttype=76&market=1447&investmenttype=1&frame=0
16468,AB - All Market Income Portfolio A2X Acc,LU0203202063,USD,true,en,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR05XD6&documenttype=76&market=1447&investmenttype=1&frame=0
36451,FTGF Western Asset US Core Bond Fund Class GA US$ Accumulating,IE00B515QN35,USD,true,zh_TW,2024-06-07 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000JRWC&documenttype=76&market=1447&investmenttype=1&frame=0
36451,FTGF Western Asset US Core Bond Fund Class GA US$ Accumulating,IE00B515QN35,USD,true,en,2024-06-07 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000JRWC&documenttype=76&market=1447&investmenttype=1&frame=0
36451,FTGF Western Asset US Core Bond Fund Class GA US$ Accumulating,IE00B515QN35,USD,true,en,2012-11-30 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000JRWC&documenttype=76&market=1432&investmenttype=1&frame=0
16471,AB - Global Equity Blend Portfolio A Acc,LU0175139822,USD,true,zh_TW,2024-03-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR05XDD&documenttype=76&market=1447&investmenttype=1&frame=0
16471,AB - Global Equity Blend Portfolio A Acc,LU0175139822,USD,true,en,2024-03-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR05XDD&documenttype=76&market=1447&investmenttype=1&frame=0
15716,AB SICAV I-Sustainable Global Thematic Portfolio AX USD,LU0057025933,USD,true,zh_TW,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04I8M&documenttype=76&market=1447&investmenttype=1&frame=0
15716,AB SICAV I-Sustainable Global Thematic Portfolio AX USD,LU0057025933,USD,true,en,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04I8M&documenttype=76&market=1447&investmenttype=1&frame=0
107681,Manulife Global Fund - Dragon Growth Fund AA,LU1328277881,USD,true,zh_TW,2024-04-29 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000WO5K&documenttype=76&market=1447&investmenttype=1&frame=0
107681,Manulife Global Fund - Dragon Growth Fund AA,LU1328277881,USD,true,zh_TW,2019-04-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000WO5K&documenttype=76&market=1474&investmenttype=1&frame=0
107681,Manulife Global Fund - Dragon Growth Fund AA,LU1328277881,USD,true,en,2024-04-29 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000WO5K&documenttype=76&market=1447&investmenttype=1&frame=0
107681,Manulife Global Fund - Dragon Growth Fund AA,LU1328277881,USD,true,en,2019-04-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000WO5K&documenttype=76&market=1474&investmenttype=1&frame=0
36452,Invesco Funds - Invesco Pan European Equity Fund B Accumulation EUR,LU0130710550,EUR,true,zh_TW,2024-04-29 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR06CWO&documenttype=76&market=1447&investmenttype=1&frame=0
36452,Invesco Funds - Invesco Pan European Equity Fund B Accumulation EUR,LU0130710550,EUR,true,zh_TW,2018-10-08 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR06CWO&documenttype=76&market=1444&investmenttype=1&frame=0
36452,Invesco Funds - Invesco Pan European Equity Fund B Accumulation EUR,LU0130710550,EUR,true,zh_TW,2018-10-08 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR06CWO&documenttype=76&market=1452&investmenttype=1&frame=0
36452,Invesco Funds - Invesco Pan European Equity Fund B Accumulation EUR,LU0130710550,EUR,true,en,2024-04-29 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR06CWO&documenttype=76&market=1447&investmenttype=1&frame=0
36452,Invesco Funds - Invesco Pan European Equity Fund B Accumulation EUR,LU0130710550,EUR,true,en,2018-10-08 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR06CWO&documenttype=76&market=1444&investmenttype=1&frame=0
36452,Invesco Funds - Invesco Pan European Equity Fund B Accumulation EUR,LU0130710550,EUR,true,en,2018-10-08 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR06CWO&documenttype=76&market=1452&investmenttype=1&frame=0
107682,FTGF Western Asset Global Multi Strategy Fund Class A HKD Distributing (M) Plus,IE00BYZ0RW30,HKD,true,zh_TW,2024-06-07 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000ZI31&documenttype=76&market=1447&investmenttype=1&frame=0
107682,FTGF Western Asset Global Multi Strategy Fund Class A HKD Distributing (M) Plus,IE00BYZ0RW30,HKD,true,en,2024-06-07 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000ZI31&documenttype=76&market=1447&investmenttype=1&frame=0
36453,Templeton Asian Growth Fund A(acc)HKD,LU0543330483,HKD,true,zh_TW,2024-04-29 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000JTUU&documenttype=76&market=1447&investmenttype=1&frame=0
36453,Templeton Asian Growth Fund A(acc)HKD,LU0543330483,HKD,true,en,2024-04-29 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000JTUU&documenttype=76&market=1447&investmenttype=1&frame=0
36454,FTGF ClearBridge US Large Cap Growth Fund Class A (G) US$ Accumulating,IE00B19Z8X17,USD,true,zh_CN,2013-01-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=446&investmentid=F000000C0N&documenttype=76&market=1447&investmenttype=1&frame=0
36454,FTGF ClearBridge US Large Cap Growth Fund Class A (G) US$ Accumulating,IE00B19Z8X17,USD,true,zh_TW,2024-04-19 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000000C0N&documenttype=76&market=1447&investmenttype=1&frame=0
36454,FTGF ClearBridge US Large Cap Growth Fund Class A (G) US$ Accumulating,IE00B19Z8X17,USD,true,en,2024-04-19 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000000C0N&documenttype=76&market=1447&investmenttype=1&frame=0
36454,FTGF ClearBridge US Large Cap Growth Fund Class A (G) US$ Accumulating,IE00B19Z8X17,USD,true,en,2012-11-30 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000000C0N&documenttype=76&market=1432&investmenttype=1&frame=0
15203,AB - Global High Yield Portfolio A2 Acc,LU0102830865,USD,true,zh_TW,2024-03-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04MS1&documenttype=76&market=1447&investmenttype=1&frame=0
15203,AB - Global High Yield Portfolio A2 Acc,LU0102830865,USD,true,en,2024-03-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04MS1&documenttype=76&market=1447&investmenttype=1&frame=0
36455,Janus Henderson Capital Funds plc - Flexible Income Fund Class B1m USD,IE0031119104,USD,true,zh_TW,2024-07-31 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04IQQ&documenttype=76&market=1447&investmenttype=1&frame=0
36455,Janus Henderson Capital Funds plc - Flexible Income Fund Class B1m USD,IE0031119104,USD,true,en,2024-07-31 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04IQQ&documenttype=76&market=1447&investmenttype=1&frame=0
36455,Janus Henderson Capital Funds plc - Flexible Income Fund Class B1m USD,IE0031119104,USD,true,en,2014-04-28 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04IQQ&documenttype=76&market=0&investmenttype=1&frame=0
36456,Janus Henderson Capital Funds plc - Global Real Estate Equity Income Fund Class B2 USD,IE0033534771,USD,true,zh_TW,2024-07-31 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04HVB&documenttype=76&market=1447&investmenttype=1&frame=0
36456,Janus Henderson Capital Funds plc - Global Real Estate Equity Income Fund Class B2 USD,IE0033534771,USD,true,en,2024-07-31 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04HVB&documenttype=76&market=1447&investmenttype=1&frame=0
16475,AB SICAV I-Sustainable Global Thematic Portfolio A,LU0069063385,USD,true,zh_TW,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04I90&documenttype=76&market=1447&investmenttype=1&frame=0
16475,AB SICAV I-Sustainable Global Thematic Portfolio A,LU0069063385,USD,true,en,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04I90&documenttype=76&market=1447&investmenttype=1&frame=0
16475,AB SICAV I-Sustainable Global Thematic Portfolio A,LU0069063385,USD,true,en,2014-01-31 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04I90&documenttype=76&market=0&investmenttype=1&frame=0
16476,AB SICAV I - Global Value Portfolio A Acc,LU0124673897,USD,true,zh_TW,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04NBF&documenttype=76&market=1447&investmenttype=1&frame=0
16476,AB SICAV I - Global Value Portfolio A Acc,LU0124673897,USD,true,en,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04NBF&documenttype=76&market=1447&investmenttype=1&frame=0
36457,FTGF Western Asset Short Duration High Income Bond Fund Class A US$ Distributing (M),IE00B23Z9V93,USD,false,zh_TW,2022-12-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000000KEP&documenttype=76&market=1447&investmenttype=1&frame=0
36457,FTGF Western Asset Short Duration High Income Bond Fund Class A US$ Distributing (M),IE00B23Z9V93,USD,false,en,2022-12-30 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000000KEP&documenttype=76&market=1447&investmenttype=1&frame=0
