STRATEGYKEY,TICKERNAME,ISIN,CCY,ACTIVE,LOCALE,DOCDATE,EXTERNALURL,Date from ecura DB,Status as of 21/9/2024,Days since last updated in TTS DB,Days since last updated from PDF File
164338,Invesco Funds - Invesco Japanese Equity Core Fund A Accumulation JPY,LU1775972448,JPY,False,zh_TW,2018-10-08,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000010OX3&documenttype=76&market=1452&investmenttype=1&frame=0,2021-04-01,date is not updated in fund universe,1269.0,2175
164338,Invesco Funds - Invesco Japanese Equity Core Fund A Accumulation JPY,LU1775972448,JPY,False,en,2021-04-08,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000010OX3&documenttype=76&market=1447&investmenttype=1&frame=0,2021-04-01,Up to date,1269.0,1262
164338,Invesco Funds - Invesco Japanese Equity Core Fund A Accumulation JPY,LU1775972448,JPY,False,en,2018-10-08,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000010OX3&documenttype=76&market=1444&investmenttype=1&frame=0,2021-04-01,date is not updated in fund universe,1269.0,2175
164338,Invesco Funds - Invesco Japanese Equity Core Fund A Accumulation JPY,LU1775972448,JPY,False,en,2018-10-08,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000010OX3&documenttype=76&market=1452&investmenttype=1&frame=0,2021-04-01,date is not updated in fund universe,1269.0,2175
164340,Invesco Funds - Invesco Japanese Equity Core Fund A Accumulation USD,LU1775972794,USD,False,zh_TW,2021-04-08,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000010OX4&documenttype=76&market=1447&investmenttype=1&frame=0,2021-04-01,Up to date,1269.0,1262
164340,Invesco Funds - Invesco Japanese Equity Core Fund A Accumulation USD,LU1775972794,USD,False,zh_TW,2018-10-08,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000010OX4&documenttype=76&market=1444&investmenttype=1&frame=0,2021-04-01,date is not updated in fund universe,1269.0,2175
164340,Invesco Funds - Invesco Japanese Equity Core Fund A Accumulation USD,LU1775972794,USD,False,zh_TW,2018-10-08,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000010OX4&documenttype=76&market=1452&investmenttype=1&frame=0,2021-04-01,date is not updated in fund universe,1269.0,2175
164340,Invesco Funds - Invesco Japanese Equity Core Fund A Accumulation USD,LU1775972794,USD,False,en,2021-04-08,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000010OX4&documenttype=76&market=1447&investmenttype=1&frame=0,2021-04-01,Up to date,1269.0,1262
164340,Invesco Funds - Invesco Japanese Equity Core Fund A Accumulation USD,LU1775972794,USD,False,en,2018-10-08,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000010OX4&documenttype=76&market=1444&investmenttype=1&frame=0,2021-04-01,date is not updated in fund universe,1269.0,2175
164340,Invesco Funds - Invesco Japanese Equity Core Fund A Accumulation USD,LU1775972794,USD,False,en,2018-10-08,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000010OX4&documenttype=76&market=1452&investmenttype=1&frame=0,2021-04-01,date is not updated in fund universe,1269.0,2175
164342,Invesco Funds - Invesco Sustainable Global High Income Fund A Semi-annual Distribution USD,LU1775969659,USD,True,zh_TW,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000010OW5&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
164342,Invesco Funds - Invesco Sustainable Global High Income Fund A Semi-annual Distribution USD,LU1775969659,USD,True,zh_TW,2018-10-08,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000010OW5&documenttype=76&market=1444&investmenttype=1&frame=0,2024-04-01,date is not updated in fund universe,173.0,2175
164342,Invesco Funds - Invesco Sustainable Global High Income Fund A Semi-annual Distribution USD,LU1775969659,USD,True,zh_TW,2018-10-08,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000010OW5&documenttype=76&market=1452&investmenttype=1&frame=0,2024-04-01,date is not updated in fund universe,173.0,2175
164342,Invesco Funds - Invesco Sustainable Global High Income Fund A Semi-annual Distribution USD,LU1775969659,USD,True,en,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000010OW5&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
164342,Invesco Funds - Invesco Sustainable Global High Income Fund A Semi-annual Distribution USD,LU1775969659,USD,True,en,2018-10-08,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000010OW5&documenttype=76&market=1444&investmenttype=1&frame=0,2024-04-01,date is not updated in fund universe,173.0,2175
164342,Invesco Funds - Invesco Sustainable Global High Income Fund A Semi-annual Distribution USD,LU1775969659,USD,True,en,2018-10-08,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000010OW5&documenttype=76&market=1452&investmenttype=1&frame=0,2024-04-01,date is not updated in fund universe,173.0,2175
164343,Invesco Funds - Invesco Sustainable Global High Income Fund A Monthly Distribution USD,LU1775969147,USD,True,zh_TW,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000010OW4&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
164343,Invesco Funds - Invesco Sustainable Global High Income Fund A Monthly Distribution USD,LU1775969147,USD,True,zh_TW,2018-10-08,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000010OW4&documenttype=76&market=1444&investmenttype=1&frame=0,2024-04-01,date is not updated in fund universe,173.0,2175
164343,Invesco Funds - Invesco Sustainable Global High Income Fund A Monthly Distribution USD,LU1775969147,USD,True,zh_TW,2018-10-08,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000010OW4&documenttype=76&market=1452&investmenttype=1&frame=0,2024-04-01,date is not updated in fund universe,173.0,2175
164343,Invesco Funds - Invesco Sustainable Global High Income Fund A Monthly Distribution USD,LU1775969147,USD,True,en,2024-04-29,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000010OW4&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,145
164343,Invesco Funds - Invesco Sustainable Global High Income Fund A Monthly Distribution USD,LU1775969147,USD,True,en,2018-10-08,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000010OW4&documenttype=76&market=1444&investmenttype=1&frame=0,2024-04-01,date is not updated in fund universe,173.0,2175
164343,Invesco Funds - Invesco Sustainable Global High Income Fund A Monthly Distribution USD,LU1775969147,USD,True,en,2018-10-08,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000010OW4&documenttype=76&market=1452&investmenttype=1&frame=0,2024-04-01,date is not updated in fund universe,173.0,2175
164347,Invesco Funds - Invesco Japanese Equity Core Fund A Annual Distribution USD,LU1775973099,USD,False,zh_TW,2021-04-08,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000010OX5&documenttype=76&market=1447&investmenttype=1&frame=0,2021-04-01,Up to date,1269.0,1262
164347,Invesco Funds - Invesco Japanese Equity Core Fund A Annual Distribution USD,LU1775973099,USD,False,zh_TW,2018-10-08,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000010OX5&documenttype=76&market=1444&investmenttype=1&frame=0,2021-04-01,date is not updated in fund universe,1269.0,2175
164347,Invesco Funds - Invesco Japanese Equity Core Fund A Annual Distribution USD,LU1775973099,USD,False,zh_TW,2018-10-08,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000010OX5&documenttype=76&market=1452&investmenttype=1&frame=0,2021-04-01,date is not updated in fund universe,1269.0,2175
164347,Invesco Funds - Invesco Japanese Equity Core Fund A Annual Distribution USD,LU1775973099,USD,False,en,2021-04-08,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000010OX5&documenttype=76&market=1447&investmenttype=1&frame=0,2021-04-01,Up to date,1269.0,1262
164347,Invesco Funds - Invesco Japanese Equity Core Fund A Annual Distribution USD,LU1775973099,USD,False,en,2018-10-08,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000010OX5&documenttype=76&market=1444&investmenttype=1&frame=0,2021-04-01,date is not updated in fund universe,1269.0,2175
164347,Invesco Funds - Invesco Japanese Equity Core Fund A Annual Distribution USD,LU1775973099,USD,False,en,2018-10-08,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000010OX5&documenttype=76&market=1452&investmenttype=1&frame=0,2021-04-01,date is not updated in fund universe,1269.0,2175
20683,Schroder International Selection Fund US Dollar Bond A Accumulation USD,LU0106260564,USD,True,zh_TW,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04AFT&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
20683,Schroder International Selection Fund US Dollar Bond A Accumulation USD,LU0106260564,USD,True,zh_TW,2013-10-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04AFT&documenttype=76&market=0&investmenttype=1&frame=0,2024-04-01,date is not updated in fund universe,173.0,4008
20683,Schroder International Selection Fund US Dollar Bond A Accumulation USD,LU0106260564,USD,True,en,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04AFT&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
20683,Schroder International Selection Fund US Dollar Bond A Accumulation USD,LU0106260564,USD,True,en,2013-10-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04AFT&documenttype=76&market=0&investmenttype=1&frame=0,2024-04-01,date is not updated in fund universe,173.0,4008
45932,AB SICAV I - Low Volatility Equity Portfolio A NZD H Acc,LU0965509366,NZD,True,zh_TW,2024-08-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000QLBU&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Outdated,173.0,51
45932,AB SICAV I - Low Volatility Equity Portfolio A NZD H Acc,LU0965509366,NZD,True,en,2024-08-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000QLBU&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Outdated,173.0,51
45934,AB - American Income Portfolio AT RMB H Inc,LU0778786706,CNH,True,zh_TW,2024-03-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000OJAP&documenttype=76&market=1447&investmenttype=1&frame=0,2024-03-01,Up to date,204.0,204
45934,AB - American Income Portfolio AT RMB H Inc,LU0778786706,CNH,True,en,2024-03-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000OJAP&documenttype=76&market=1447&investmenttype=1&frame=0,2024-03-01,Up to date,204.0,204
45942,Eastspring Investments - Japan Dynamic Fund - AJ,LU1118698981,JPY,True,zh_TW,2024-06-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000VP2C&documenttype=76&market=1447&investmenttype=1&frame=0,2024-06-01,Up to date,112.0,112
45942,Eastspring Investments - Japan Dynamic Fund - AJ,LU1118698981,JPY,True,en,2024-06-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000VP2C&documenttype=76&market=1447&investmenttype=1&frame=0,2024-06-01,Up to date,112.0,112
20461,BlackRock Global Funds - Global Long-Horizon Equity Fund A2,LU0011850046,USD,True,zh_TW,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04AQI&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
20461,BlackRock Global Funds - Global Long-Horizon Equity Fund A2,LU0011850046,USD,True,en,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04AQI&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
20704,BlackRock Global Funds - Japan Small & MidCap Opportunities Fund A2,LU0249411835,JPY,True,zh_TW,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=FOGBR05U69&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
20704,BlackRock Global Funds - Japan Small & MidCap Opportunities Fund A2,LU0249411835,JPY,True,en,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=FOGBR05U69&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
20705,BlackRock Global Funds - Japan Flexible Equity Fund A2,LU0249410860,JPY,True,zh_TW,2024-04-01,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=FOGBR05U68&documenttype=76&market=1447&investmenttype=1&frame=0,2024-04-01,Up to date,173.0,173
